1.019000000000000057e+02	4.792000000000000171e+01	2.153400000000000091e+03	1.361999999999999922e+01	2.914000000000000057e+01
1.017000000000000028e+02	4.828999999999999915e+01	2.414659999999999854e+03	1.451999999999999957e+01	2.823000000000000043e+01
1.010999999999999943e+02	4.903999999999999915e+01	2.304720000000000255e+03	1.483999999999999986e+01	2.514999999999999858e+01
1.010000000000000000e+02	4.796999999999999886e+01	2.554109999999999673e+03	1.461999999999999922e+01	2.721999999999999886e+01
1.007000000000000028e+02	4.800000000000000000e+01	2.363480000000000473e+03	1.390000000000000036e+01	2.642000000000000171e+01
1.002000000000000028e+02	4.792999999999999972e+01	2.584790000000000418e+03	1.541000000000000014e+01	2.705000000000000071e+01
1.000999999999999943e+02	4.710000000000000142e+01	2.633059999999999945e+03	1.509999999999999964e+01	2.917000000000000171e+01
1.000000000000000000e+02	4.743999999999999773e+01	2.462400000000000091e+03	1.511999999999999922e+01	2.837000000000000099e+01
1.112000000000000028e+02	5.513000000000000256e+01	2.286359999999999673e+03	1.340000000000000036e+01	2.237000000000000099e+01
1.107999999999999972e+02	5.282999999999999829e+01	2.648910000000000309e+03	1.363000000000000078e+01	2.946000000000000085e+01
1.102999999999999972e+02	5.249000000000000199e+01	2.560769999999999982e+03	1.288000000000000078e+01	2.626000000000000156e+01
1.090999999999999943e+02	5.109000000000000341e+01	2.075519999999999982e+03	1.152999999999999936e+01	2.716000000000000014e+01
1.090000000000000000e+02	5.118999999999999773e+01	1.809710000000000036e+03	1.142999999999999972e+01	2.700000000000000000e+01
1.090000000000000000e+02	5.364999999999999858e+01	2.729950000000000273e+03	1.359999999999999964e+01	2.335999999999999943e+01
1.085999999999999943e+02	5.021999999999999886e+01	2.588520000000000437e+03	1.225000000000000000e+01	2.673999999999999844e+01
1.080000000000000000e+02	4.950000000000000000e+01	2.301000000000000000e+03	1.141999999999999993e+01	2.935999999999999943e+01
1.077000000000000028e+02	5.106000000000000227e+01	2.005640000000000100e+03	1.140000000000000036e+01	2.342000000000000171e+01
1.075999999999999943e+02	5.103000000000000114e+01	2.688579999999999472e+03	1.286999999999999922e+01	2.551000000000000156e+01
1.075999999999999943e+02	5.224000000000000199e+01	2.667659999999999854e+03	1.467999999999999972e+01	2.660000000000000142e+01
1.060000000000000000e+02	4.889000000000000057e+01	2.322539999999999964e+03	1.250000000000000000e+01	2.889999999999999858e+01
1.047000000000000028e+02	5.035999999999999943e+01	2.100360000000000127e+03	1.256000000000000050e+01	2.337999999999999901e+01
1.045000000000000000e+02	5.028999999999999915e+01	2.761079999999999927e+03	1.483999999999999986e+01	2.517000000000000171e+01
1.040999999999999943e+02	4.895000000000000284e+01	2.155269999999999982e+03	1.255000000000000071e+01	2.676999999999999957e+01
1.040000000000000000e+02	4.834000000000000341e+01	2.624800000000000182e+03	1.397000000000000064e+01	2.969999999999999929e+01
1.039000000000000057e+02	4.918999999999999773e+01	2.003759999999999991e+03	1.302999999999999936e+01	2.910000000000000142e+01
1.037000000000000028e+02	4.975999999999999801e+01	2.242559999999999945e+03	1.353999999999999915e+01	2.441000000000000014e+01
1.032000000000000028e+02	4.797999999999999687e+01	2.208360000000000127e+03	1.308999999999999986e+01	3.039999999999999858e+01
1.030000000000000000e+02	4.824000000000000199e+01	2.266259999999999764e+03	1.338000000000000078e+01	3.176000000000000156e+01
1.024000000000000057e+02	4.821000000000000085e+01	2.155019999999999982e+03	1.371000000000000085e+01	2.998000000000000043e+01
1.024000000000000057e+02	5.002000000000000313e+01	2.248530000000000200e+03	1.403999999999999915e+01	2.376000000000000156e+01
1.020999999999999943e+02	4.920000000000000284e+01	2.306219999999999800e+03	1.385999999999999943e+01	2.562999999999999901e+01
1.014000000000000057e+02	4.753999999999999915e+01	2.253700000000000273e+03	1.339000000000000057e+01	2.857000000000000028e+01
1.014000000000000057e+02	4.814000000000000057e+01	2.553920000000000073e+03	1.418999999999999950e+01	2.662000000000000099e+01
1.010000000000000000e+02	4.699000000000000199e+01	2.237759999999999764e+03	1.336999999999999922e+01	2.891000000000000014e+01
1.007000000000000028e+02	4.835999999999999943e+01	1.825279999999999973e+03	1.358000000000000007e+01	2.746999999999999886e+01
9.879999999999999716e+01	4.646999999999999886e+01	2.639779999999999745e+03	1.375000000000000000e+01	2.314000000000000057e+01
9.809999999999999432e+01	4.818999999999999773e+01	2.181000000000000000e+03	1.434999999999999964e+01	2.210999999999999943e+01
9.759999999999999432e+01	4.667000000000000171e+01	2.040500000000000000e+03	1.430000000000000071e+01	2.678000000000000114e+01
1.112000000000000028e+02	5.450999999999999801e+01	2.499840000000000146e+03	1.434999999999999964e+01	2.767999999999999972e+01
1.107000000000000028e+02	5.106000000000000227e+01	2.340900000000000091e+03	1.251999999999999957e+01	3.261999999999999744e+01
1.097999999999999972e+02	5.128999999999999915e+01	2.302299999999999727e+03	1.225000000000000000e+01	2.937999999999999901e+01
1.097000000000000028e+02	5.190999999999999659e+01	2.361840000000000146e+03	1.246000000000000085e+01	2.771999999999999886e+01
1.080999999999999943e+02	5.042000000000000171e+01	2.244059999999999945e+03	1.208999999999999986e+01	2.658999999999999986e+01
1.080999999999999943e+02	5.279999999999999716e+01	2.509199999999999818e+03	1.500999999999999979e+01	2.787000000000000099e+01
1.075000000000000000e+02	5.117999999999999972e+01	2.903200000000000273e+03	1.418999999999999950e+01	2.746000000000000085e+01
1.072000000000000028e+02	5.202000000000000313e+01	2.509650000000000091e+03	1.335999999999999943e+01	2.401999999999999957e+01
1.070999999999999943e+02	5.042000000000000171e+01	2.737049999999999727e+03	1.364000000000000057e+01	2.819999999999999929e+01
1.065999999999999943e+02	4.970000000000000284e+01	2.681489999999999782e+03	1.290000000000000036e+01	2.612000000000000099e+01
1.065999999999999943e+02	5.045000000000000284e+01	2.380509999999999764e+03	1.244999999999999929e+01	2.596000000000000085e+01
1.062000000000000028e+02	5.009000000000000341e+01	2.191679999999999836e+03	1.255000000000000071e+01	2.458999999999999986e+01
1.062000000000000028e+02	5.134000000000000341e+01	2.025570000000000164e+03	1.172000000000000064e+01	2.207000000000000028e+01
1.054000000000000057e+02	4.974000000000000199e+01	2.360370000000000346e+03	1.266999999999999993e+01	2.519999999999999929e+01
1.054000000000000057e+02	5.007999999999999829e+01	2.154690000000000055e+03	1.307000000000000028e+01	2.544000000000000128e+01
1.054000000000000057e+02	5.010000000000000142e+01	2.350599999999999909e+03	1.358999999999999986e+01	2.642999999999999972e+01
1.052999999999999972e+02	5.032000000000000028e+01	2.101120000000000346e+03	1.290000000000000036e+01	2.437999999999999901e+01
1.050999999999999943e+02	4.925999999999999801e+01	2.262000000000000000e+03	1.333000000000000007e+01	2.803000000000000114e+01
1.050999999999999943e+02	5.003000000000000114e+01	2.244719999999999800e+03	1.208000000000000007e+01	2.460999999999999943e+01
1.047000000000000028e+02	4.849000000000000199e+01	2.525549999999999727e+03	1.334999999999999964e+01	3.126000000000000156e+01
1.045000000000000000e+02	4.832000000000000028e+01	2.117819999999999709e+03	1.166000000000000014e+01	2.789999999999999858e+01
1.042999999999999972e+02	4.935999999999999943e+01	2.298960000000000036e+03	1.277999999999999936e+01	2.400000000000000000e+01
1.037999999999999972e+02	4.832999999999999829e+01	2.386800000000000182e+03	1.308999999999999986e+01	2.780000000000000071e+01
1.025999999999999943e+02	4.910999999999999943e+01	2.513699999999999818e+03	1.425999999999999979e+01	2.448000000000000043e+01
1.025999999999999943e+02	4.814999999999999858e+01	2.222409999999999854e+03	1.325000000000000000e+01	2.775000000000000000e+01
1.022999999999999972e+02	4.796000000000000085e+01	2.247309999999999945e+03	1.324000000000000021e+01	2.773000000000000043e+01
1.015999999999999943e+02	4.939000000000000057e+01	2.308799999999999727e+03	1.515000000000000036e+01	2.771999999999999886e+01
1.009000000000000057e+02	4.854999999999999716e+01	2.487239999999999782e+03	1.476999999999999957e+01	2.583999999999999986e+01
9.990000000000000568e+01	4.710000000000000142e+01	2.420879999999999654e+03	1.484999999999999964e+01	2.857999999999999829e+01
9.950000000000000000e+01	4.813000000000000256e+01	2.023999999999999773e+03	1.399000000000000021e+01	2.512000000000000099e+01
1.127000000000000028e+02	5.457000000000000028e+01	2.402400000000000091e+03	1.355000000000000071e+01	2.757000000000000028e+01
1.095000000000000000e+02	5.357000000000000028e+01	2.461600000000000364e+03	1.358000000000000007e+01	2.460999999999999943e+01
1.089000000000000057e+02	5.061999999999999744e+01	2.132790000000000418e+03	1.135999999999999943e+01	2.817000000000000171e+01
1.087999999999999972e+02	5.322999999999999687e+01	2.455200000000000273e+03	1.340000000000000036e+01	2.505999999999999872e+01
1.087000000000000028e+02	5.085000000000000142e+01	2.902720000000000255e+03	1.274000000000000021e+01	2.612999999999999901e+01
1.085999999999999943e+02	5.214999999999999858e+01	2.437159999999999854e+03	1.269999999999999929e+01	2.473000000000000043e+01
1.080000000000000000e+02	4.989000000000000057e+01	2.488500000000000000e+03	1.210999999999999943e+01	2.821999999999999886e+01
1.077999999999999972e+02	5.242000000000000171e+01	2.519399999999999636e+03	1.415000000000000036e+01	2.685000000000000142e+01
1.072000000000000028e+02	5.146000000000000085e+01	2.190400000000000091e+03	1.291000000000000014e+01	2.676999999999999957e+01
1.070999999999999943e+02	5.057999999999999829e+01	2.260319999999999709e+03	1.225000000000000000e+01	2.433999999999999986e+01
1.059000000000000057e+02	4.960000000000000142e+01	2.210849999999999909e+03	1.239000000000000057e+01	2.764999999999999858e+01
1.057999999999999972e+02	4.935999999999999943e+01	2.680649999999999636e+03	1.390000000000000036e+01	2.860000000000000142e+01
1.054000000000000057e+02	5.139000000000000057e+01	2.299079999999999927e+03	1.307000000000000028e+01	2.094999999999999929e+01
1.054000000000000057e+02	5.225000000000000000e+01	2.476719999999999800e+03	1.446000000000000085e+01	2.285000000000000142e+01
1.052000000000000028e+02	5.088000000000000256e+01	2.001920000000000073e+03	1.305000000000000071e+01	2.348000000000000043e+01
1.050999999999999943e+02	5.061999999999999744e+01	1.890539999999999964e+03	1.271000000000000085e+01	2.478000000000000114e+01
1.047999999999999972e+02	4.938000000000000256e+01	2.345599999999999909e+03	1.373000000000000043e+01	3.130000000000000071e+01
1.045000000000000000e+02	4.935999999999999943e+01	2.195840000000000146e+03	1.319999999999999929e+01	2.694999999999999929e+01
1.045000000000000000e+02	4.957000000000000028e+01	2.285120000000000346e+03	1.276999999999999957e+01	2.605999999999999872e+01
1.034000000000000057e+02	4.957000000000000028e+01	2.041199999999999818e+03	1.371000000000000085e+01	2.758999999999999986e+01
1.024000000000000057e+02	4.735999999999999943e+01	2.199779999999999745e+03	1.282000000000000028e+01	3.032000000000000028e+01
1.024000000000000057e+02	4.909000000000000341e+01	2.082079999999999927e+03	1.364000000000000057e+01	2.780000000000000071e+01
1.020000000000000000e+02	4.820000000000000284e+01	1.804449999999999818e+03	1.230000000000000071e+01	2.617000000000000171e+01
1.015000000000000000e+02	4.896999999999999886e+01	2.598460000000000036e+03	1.508000000000000007e+01	2.648000000000000043e+01
1.014000000000000057e+02	4.811999999999999744e+01	2.156460000000000036e+03	1.392999999999999972e+01	2.762999999999999901e+01
1.012999999999999972e+02	4.909000000000000341e+01	2.294000000000000000e+03	1.377999999999999936e+01	2.157999999999999829e+01
1.009000000000000057e+02	4.914000000000000057e+01	2.065900000000000091e+03	1.475999999999999979e+01	2.712999999999999901e+01
1.007999999999999972e+02	4.771999999999999886e+01	2.163980000000000018e+03	1.325999999999999979e+01	2.657000000000000028e+01
9.890000000000000568e+01	4.778000000000000114e+01	2.073880000000000109e+03	1.464000000000000057e+01	2.671000000000000085e+01
9.809999999999999432e+01	4.579999999999999716e+01	2.394599999999999909e+03	1.371000000000000085e+01	2.505999999999999872e+01
1.095000000000000000e+02	5.256000000000000227e+01	2.807550000000000182e+03	1.308999999999999986e+01	2.385000000000000142e+01
1.094000000000000057e+02	5.265999999999999659e+01	2.293329999999999927e+03	1.280000000000000071e+01	2.494999999999999929e+01
1.092999999999999972e+02	5.243999999999999773e+01	2.791469999999999800e+03	1.351999999999999957e+01	2.517000000000000171e+01
1.085999999999999943e+02	5.007999999999999829e+01	2.987489999999999782e+03	1.309999999999999964e+01	2.737999999999999901e+01
1.082999999999999972e+02	5.129999999999999716e+01	2.459360000000000127e+03	1.260999999999999943e+01	2.425000000000000000e+01
1.080000000000000000e+02	5.029999999999999716e+01	2.394989999999999782e+03	1.233000000000000007e+01	2.737999999999999901e+01
1.079000000000000057e+02	5.017000000000000171e+01	2.282470000000000255e+03	1.233000000000000007e+01	2.919000000000000128e+01
1.075999999999999943e+02	5.247999999999999687e+01	2.222220000000000255e+03	1.359999999999999964e+01	2.407999999999999829e+01
1.070000000000000000e+02	5.215999999999999659e+01	2.147970000000000255e+03	1.317999999999999972e+01	2.367000000000000171e+01
1.055999999999999943e+02	4.864000000000000057e+01	2.235120000000000346e+03	1.261999999999999922e+01	2.946000000000000085e+01
1.055000000000000000e+02	5.099000000000000199e+01	1.667720000000000255e+03	1.332000000000000028e+01	2.669000000000000128e+01
1.055000000000000000e+02	5.210999999999999943e+01	2.496079999999999472e+03	1.446000000000000085e+01	2.607000000000000028e+01
1.055000000000000000e+02	5.006000000000000227e+01	2.266150000000000091e+03	1.344999999999999929e+01	2.939999999999999858e+01
1.049000000000000057e+02	4.979999999999999716e+01	2.413230000000000018e+03	1.355000000000000071e+01	2.701999999999999957e+01
1.045999999999999943e+02	4.953000000000000114e+01	2.056230000000000018e+03	1.250999999999999979e+01	2.737000000000000099e+01
1.044000000000000057e+02	4.932000000000000028e+01	2.182500000000000000e+03	1.299000000000000021e+01	2.889000000000000057e+01
1.040000000000000000e+02	4.939000000000000057e+01	2.102099999999999909e+03	1.227999999999999936e+01	2.457999999999999829e+01
1.040000000000000000e+02	5.189000000000000057e+01	2.348500000000000000e+03	1.449000000000000021e+01	2.112000000000000099e+01
1.037999999999999972e+02	4.935000000000000142e+01	2.264400000000000091e+03	1.284999999999999964e+01	2.510999999999999943e+01
1.032000000000000028e+02	5.011999999999999744e+01	2.095510000000000218e+03	1.346000000000000085e+01	2.344999999999999929e+01
1.030999999999999943e+02	4.910000000000000142e+01	2.212150000000000091e+03	1.380000000000000071e+01	2.816000000000000014e+01
1.019000000000000057e+02	4.856000000000000227e+01	2.346000000000000000e+03	1.410999999999999943e+01	2.587999999999999901e+01
1.017999999999999972e+02	4.960999999999999943e+01	2.347240000000000236e+03	1.508999999999999986e+01	2.837999999999999901e+01
1.010999999999999943e+02	4.825000000000000000e+01	2.165759999999999764e+03	1.506000000000000050e+01	2.962999999999999901e+01
1.007999999999999972e+02	4.821999999999999886e+01	2.373839999999999691e+03	1.414000000000000057e+01	2.573999999999999844e+01
1.005999999999999943e+02	4.796999999999999886e+01	2.084559999999999945e+03	1.442999999999999972e+01	2.992000000000000171e+01
1.002000000000000028e+02	4.742000000000000171e+01	2.147970000000000255e+03	1.336999999999999922e+01	2.608999999999999986e+01
9.959999999999999432e+01	4.710000000000000142e+01	2.160500000000000000e+03	1.393999999999999950e+01	2.798000000000000043e+01
9.950000000000000000e+01	4.725000000000000000e+01	2.324400000000000091e+03	1.335999999999999943e+01	2.423999999999999844e+01
9.900000000000000000e+01	4.668999999999999773e+01	2.172590000000000146e+03	1.301999999999999957e+01	2.469000000000000128e+01
1.085000000000000000e+02	5.285000000000000142e+01	1.952279999999999973e+03	1.281000000000000050e+01	2.508999999999999986e+01
1.070999999999999943e+02	5.160000000000000142e+01	2.692039999999999509e+03	1.525000000000000000e+01	2.776000000000000156e+01
1.065000000000000000e+02	5.161999999999999744e+01	2.396099999999999909e+03	1.410999999999999943e+01	2.767999999999999972e+01
1.052000000000000028e+02	5.024000000000000199e+01	1.951599999999999909e+03	1.269999999999999929e+01	2.948000000000000043e+01
1.045000000000000000e+02	4.900000000000000000e+01	1.841100000000000136e+03	1.318999999999999950e+01	3.263000000000000256e+01
1.042999999999999972e+02	5.047999999999999687e+01	2.379250000000000000e+03	1.449000000000000021e+01	2.655999999999999872e+01
1.037000000000000028e+02	4.807999999999999829e+01	2.277079999999999927e+03	1.300000000000000000e+01	3.021999999999999886e+01
1.035000000000000000e+02	4.989999999999999858e+01	1.945490000000000009e+03	1.327999999999999936e+01	2.578000000000000114e+01
1.035000000000000000e+02	4.743999999999999773e+01	2.510220000000000255e+03	1.309999999999999964e+01	2.925000000000000000e+01
1.032999999999999972e+02	4.907000000000000028e+01	2.260439999999999600e+03	1.421000000000000085e+01	2.910999999999999943e+01
1.030999999999999943e+02	5.053999999999999915e+01	1.747899999999999864e+03	1.325999999999999979e+01	2.287999999999999901e+01
1.027999999999999972e+02	4.875000000000000000e+01	2.093480000000000018e+03	1.340000000000000036e+01	2.628000000000000114e+01
1.027999999999999972e+02	4.921999999999999886e+01	1.837700000000000045e+03	1.350999999999999979e+01	2.751999999999999957e+01
1.024000000000000057e+02	4.811999999999999744e+01	1.650000000000000000e+03	1.290000000000000036e+01	2.771999999999999886e+01
1.024000000000000057e+02	5.056000000000000227e+01	2.260079999999999927e+03	1.444999999999999929e+01	2.646999999999999886e+01
1.024000000000000057e+02	5.002000000000000313e+01	1.916599999999999909e+03	1.339000000000000057e+01	2.387000000000000099e+01
1.017000000000000028e+02	4.796000000000000085e+01	1.610140000000000100e+03	1.088000000000000078e+01	2.439999999999999858e+01
1.015000000000000000e+02	4.768999999999999773e+01	2.359259999999999764e+03	1.397000000000000064e+01	2.755000000000000071e+01
1.014000000000000057e+02	4.917999999999999972e+01	2.267460000000000036e+03	1.484999999999999964e+01	2.664999999999999858e+01
1.010000000000000000e+02	4.718999999999999773e+01	1.972479999999999791e+03	1.297000000000000064e+01	2.905000000000000071e+01
1.010000000000000000e+02	4.889999999999999858e+01	1.867140000000000327e+03	1.336999999999999922e+01	2.342999999999999972e+01
1.010000000000000000e+02	4.728000000000000114e+01	2.135669999999999618e+03	1.357000000000000028e+01	2.983999999999999986e+01
9.970000000000000284e+01	4.728000000000000114e+01	2.090130000000000109e+03	1.433000000000000007e+01	2.782000000000000028e+01
9.890000000000000568e+01	4.960000000000000142e+01	1.999459999999999809e+03	1.474000000000000021e+01	1.973999999999999844e+01
9.850000000000000000e+01	4.754999999999999716e+01	2.109799999999999727e+03	1.476999999999999957e+01	2.587000000000000099e+01
9.829999999999999716e+01	4.760999999999999943e+01	2.074179999999999836e+03	1.518999999999999950e+01	2.748999999999999844e+01
9.809999999999999432e+01	4.628999999999999915e+01	2.198119999999999891e+03	1.432000000000000028e+01	2.885999999999999943e+01
9.779999999999999716e+01	4.682000000000000028e+01	2.028329999999999927e+03	1.494999999999999929e+01	2.807999999999999829e+01
9.779999999999999716e+01	4.722999999999999687e+01	1.902560000000000173e+03	1.421000000000000085e+01	2.732000000000000028e+01
9.229999999999999716e+01	4.392000000000000171e+01	2.058960000000000036e+03	1.388000000000000078e+01	2.358999999999999986e+01
1.102999999999999972e+02	5.524000000000000199e+01	2.239380000000000109e+03	1.374000000000000021e+01	2.219999999999999929e+01
1.102000000000000028e+02	5.265999999999999659e+01	2.798639999999999873e+03	1.435999999999999943e+01	2.664999999999999858e+01
1.085999999999999943e+02	5.145000000000000284e+01	1.958220000000000255e+03	1.171000000000000085e+01	2.557000000000000028e+01
1.077000000000000028e+02	5.257000000000000028e+01	2.033460000000000036e+03	1.385999999999999943e+01	2.882999999999999829e+01
1.075999999999999943e+02	5.154999999999999716e+01	2.159079999999999927e+03	1.365000000000000036e+01	3.135000000000000142e+01
1.067000000000000028e+02	5.246000000000000085e+01	2.322320000000000164e+03	1.490000000000000036e+01	2.635999999999999943e+01
1.059000000000000057e+02	5.306000000000000227e+01	2.040779999999999973e+03	1.396000000000000085e+01	2.053999999999999915e+01
1.055999999999999943e+02	5.117999999999999972e+01	2.387400000000000091e+03	1.388000000000000078e+01	2.696999999999999886e+01
1.050000000000000000e+02	4.975999999999999801e+01	2.185689999999999600e+03	1.400000000000000000e+01	3.094999999999999929e+01
1.042000000000000028e+02	5.057000000000000028e+01	2.014500000000000000e+03	1.399000000000000021e+01	2.542000000000000171e+01
1.035999999999999943e+02	4.917000000000000171e+01	2.146840000000000146e+03	1.383000000000000007e+01	2.878999999999999915e+01
1.035999999999999943e+02	5.057000000000000028e+01	1.919059999999999945e+03	1.303999999999999915e+01	2.180000000000000071e+01
1.030000000000000000e+02	4.911999999999999744e+01	2.083990000000000236e+03	1.342999999999999972e+01	2.660999999999999943e+01
1.029000000000000057e+02	4.882999999999999829e+01	2.159119999999999891e+03	1.305000000000000071e+01	2.551000000000000156e+01
1.027000000000000028e+02	4.890999999999999659e+01	1.924480000000000018e+03	1.402999999999999936e+01	2.923999999999999844e+01
1.027000000000000028e+02	4.982000000000000028e+01	1.939999999999999773e+03	1.390000000000000036e+01	2.532000000000000028e+01
1.027000000000000028e+02	5.172999999999999687e+01	1.744599999999999909e+03	1.422000000000000064e+01	2.217999999999999972e+01
1.017000000000000028e+02	4.724000000000000199e+01	2.017529999999999973e+03	1.332000000000000028e+01	3.098000000000000043e+01
1.015999999999999943e+02	4.785000000000000142e+01	2.185779999999999745e+03	1.427999999999999936e+01	3.028000000000000114e+01
1.010999999999999943e+02	5.032000000000000028e+01	2.040879999999999882e+03	1.408000000000000007e+01	2.007999999999999829e+01
1.009000000000000057e+02	4.874000000000000199e+01	2.075519999999999982e+03	1.425999999999999979e+01	2.826999999999999957e+01
1.009000000000000057e+02	4.764000000000000057e+01	1.649640000000000327e+03	1.269999999999999929e+01	2.792000000000000171e+01
1.007999999999999972e+02	4.732999999999999829e+01	2.003399999999999864e+03	1.298000000000000043e+01	2.814999999999999858e+01
1.004000000000000057e+02	4.700999999999999801e+01	2.002069999999999709e+03	1.356000000000000050e+01	2.935999999999999943e+01
1.000999999999999943e+02	4.727000000000000313e+01	2.263099999999999909e+03	1.376999999999999957e+01	2.735999999999999943e+01
9.950000000000000000e+01	4.811999999999999744e+01	1.458000000000000000e+03	1.249000000000000021e+01	2.489000000000000057e+01
9.890000000000000568e+01	4.846000000000000085e+01	1.487349999999999909e+03	1.369999999999999929e+01	2.537000000000000099e+01
9.829999999999999716e+01	4.597999999999999687e+01	2.325000000000000000e+03	1.324000000000000021e+01	2.573999999999999844e+01
9.820000000000000284e+01	4.771999999999999886e+01	1.740960000000000036e+03	1.434999999999999964e+01	2.696000000000000085e+01
9.779999999999999716e+01	4.754999999999999716e+01	1.913130000000000109e+03	1.423000000000000043e+01	2.460000000000000142e+01
